ENV,STATE,CITY,PED,FAR,FC,HYB,YEAR,REP,FS,CC,WRT,Density,CI,CD,PER,PHT,EHT,SDL,SDS,TWT,KWT300,YIELD,PRO,OIL,STA,DEN,FIB,CEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,SOC,TN,SoilCN,InorgN,Bray1P,POMC,POMN,POMCN,PMN,POXC,Sand,Silt,Clay,prcp_May,prcp_Jun,prcp_Jul,prcp_Aug,prcp_Sep,tmax_May,tmax_Jun,tmax_Jul,tmax_Aug,tmax_Sep,tmin_May,tmin_Jun,tmin_Jul,tmin_Aug,tmin_Sep,temp_May,temp_Jun,temp_Jul,temp_Aug,temp_Sep,GDD_May,GDD_Jun,GDD_Jul,GDD_Aug,GDD_Sep
Longwell2020,INDIANA,NewLisbon,PHHB9*PHW30,Longwell,DL1,UIUC3,2020,2,Mix,Legume,Low,Low,Medium,High,Present,265,129,.,.,61.3,70.5,131.9,7.25,3.53,66.3,1.28,1.62,13.88,7.25,2.56,71,6,11,1660.5,563.5,83,21.5,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975
Longwell2020,INDIANA,NewLisbon,PHHB9*PHM49,Longwell,DL1,UIUC1,2020,2,Mix,Legume,Low,Low,Medium,High,Present,268,141.5,.,.,60.9,72,160.7,6.92,3.77,66.27,1.28,1.72,14.28,7.1,2.695,74,6.5,13,1792,522,93,26.5,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975
Longwell2020,INDIANA,NewLisbon,PHHB9*PHZ51,Longwell,DL1,UIUC4,2020,2,Mix,Legume,Low,Low,Medium,High,Present,296,131,.,.,59.3,70.2,152.1,7.29,3.78,66.5,1.27,1.8,14.785,7,2.755,75,7.5,27,1878,512,96,23.5,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975
Longwell2020,INDIANA,NewLisbon,PHHB9*PHR63,Longwell,DL1,UIUC2,2020,2,Mix,Legume,Low,Low,Medium,High,Present,266,130,.,.,60.2,76,186.2,7.72,2.9,67.34,1.31,1.42,15.05,7.05,2.975,78.5,8.5,41,1923,513,113,23.5,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975
Longwell2020,INDIANA,NewLisbon,59R5,Longwell,DL1,CHECK1,2020,2,Mix,Legume,Low,Low,Medium,High,Present,267.5,127.5,.,.,56.9,74.4,151.5,6.53,3.75,66.83,1.25,2.07,15.18,6.75,2.99,79.5,7.5,13.5,1886.5,486.5,100.5,23,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975
Longwell2020,INDIANA,NewLisbon,17.2B24,Longwell,DL1,ORG4,2020,2,Mix,Legume,Low,Low,Medium,High,Present,271,148.5,.,.,56.9,73.3,184.8,7.78,5.16,64.32,1.2,2.43,16.94,6.25,3.04,79.5,8.5,17,1988.5,429.5,98.5,29,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975
Bryan2020,INDIANA,Decatur,17.2B24,Bryan,EB1,ORG4,2020,2,Mix,Grass,High,Low,Medium,High,Present,196.5,104,.,.,52.7,86.2,165.7,7.95,5.08,64.17,1.2,2.53,19.325,6.85,3.03,80,39.5,83.5,2877.5,380,135,25.5,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274
Bryan2020,INDIANA,Decatur,PHHB9*PHR63,Bryan,EB1,UIUC2,2020,2,Mix,Grass,High,Low,Medium,High,Present,207,105,.,.,59,86.3,202.4,6.71,3.8,66.64,1.3,1.38,23.86,7.25,2.85,77,41,70,3763.5,418,164.5,33.5,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274
Bryan2020,INDIANA,Decatur,PHHB9*PHM49,Bryan,EB1,UIUC1,2020,2,Mix,Grass,High,Low,Medium,High,Present,209.5,104.5,.,.,59.3,89.3,168.4,7.83,3.64,65.92,1.31,1.32,21.92,6.8,2.81,76,33.5,119.5,3263.5,401.5,177.5,29.5,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274
Bryan2020,INDIANA,Decatur,PHHB9*PHW30,Bryan,EB1,UIUC3,2020,2,Mix,Grass,High,Low,Medium,High,Present,243,125,.,.,59.7,105,178.4,8.63,3.28,65.38,1.32,1.14,22.25,7.05,2.685,74,39,69.5,3373,426.5,160.5,32,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274
Bryan2020,INDIANA,Decatur,PHHB9*PHZ51,Bryan,EB1,UIUC4,2020,2,Mix,Grass,High,Low,Medium,High,Present,244,127.5,.,.,61.7,99,163.2,8.11,3.71,65.81,1.3,1.42,22.38,6.9,3.015,79.5,43.5,127.5,3283,473,191,35.5,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274
Bryan2020,INDIANA,Decatur,59R5,Bryan,EB1,CHECK1,2020,2,Mix,Grass,High,Low,Medium,High,Present,241,100,.,.,64.7,112,195,9.01,2.37,66.97,1.36,0.91,23.55,6.75,3.02,80,48.5,88.5,3369,492.5,177,38.5,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274
Bryan2020,INDIANA,Decatur,PHW52*LH185,Bryan,EB1,UIUC7,2020,2,Mix,Grass,High,Low,Medium,High,Present,242.5,126,.,.,63.2,94,180.6,9.81,3.08,65.04,1.37,0.67,21.765,6.9,2.805,76,38.5,107.5,3244.5,440.5,166.5,32,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274
Bryan2020,INDIANA,Decatur,17.461,Bryan,EB1,ORG1,2020,2,Mix,Grass,High,Low,Medium,High,Present,222,116,.,.,58.6,96,148.9,8.51,5.1,63.97,1.21,2.39,22.28,6.9,2.555,71,37.5,122,3343.5,438,168.5,33,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274
Wilken2020,ILLINOIS,Wellington,17.2B24,Wilken,HW1,ORG4,2020,2,Mix,Legume,Moderate,Medium,High,Low,Absent,231,110,.,.,54.1,82.6,104.3,8,5.39,64.17,1.17,2.78,22.85,6.05,3.34,83.5,19,27,2633,529,128.5,20,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99
Wilken2020,ILLINOIS,Wellington,PHW52*LH185,Wilken,HW1,UIUC7,2020,2,Mix,Legume,Moderate,Medium,High,Low,Absent,230,97.5,.,.,59,87,151.9,9.23,3.16,65.11,1.33,1.13,23.235,6.05,3.28,83,20,29.5,2691,538,133.5,21.5,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99
Wilken2020,ILLINOIS,Wellington,PHHB9*PHM49,Wilken,HW1,UIUC1,2020,2,Mix,Legume,Moderate,Medium,High,Low,Absent,222.5,82.5,.,.,62.4,97,170.6,8.87,3.52,65.11,1.3,1.42,23.3,6.15,3.365,83.5,25,37,2780,565.5,159,20,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99
Wilken2020,ILLINOIS,Wellington,59R5,Wilken,HW1,CHECK1,2020,2,Mix,Legume,Moderate,Medium,High,Low,Absent,231,102.5,.,.,63.8,97,195.1,8.97,3.4,65.43,1.34,1.04,25.76,6.1,3.745,87.5,15.5,27,2993,630.5,145.5,20,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99
Wilken2020,ILLINOIS,Wellington,PHHB9*PHR63,Wilken,HW1,UIUC2,2020,2,Mix,Legume,Moderate,Medium,High,Low,Absent,235,119,.,.,60.2,81.4,166,7.88,3.43,65.95,1.28,1.71,38.285,5.75,4.575,96,21.5,50.5,3955,846.5,206,21.5,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99
Wilken2020,ILLINOIS,Wellington,PHHB9*PHW30,Wilken,HW1,UIUC3,2020,2,Mix,Legume,Moderate,Medium,High,Low,Absent,267.5,118.5,.,.,59,80.5,112.7,8.28,3.34,65.63,1.3,1.52,38.395,6.05,4.745,97.5,15.5,39,4359,983,194.5,20,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99
Wilken2020,ILLINOIS,Wellington,17.461,Wilken,HW1,ORG1,2020,2,Mix,Legume,Moderate,Medium,High,Low,Absent,210,96,.,.,56.1,87,117.3,9.28,5.25,63.32,1.2,2.49,30.535,6.05,3.765,87.5,21,35,3532,739,157.5,17.5,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99
Wilken2020,ILLINOIS,Wellington,PHHB9*PHZ51,Wilken,HW1,UIUC4,2020,2,Mix,Legume,Moderate,Medium,High,Low,Absent,275,115,.,.,60.2,91.1,151.5,7.44,3.47,66.93,1.29,1.62,36.74,6.2,4.315,93.5,19,35.5,4310,986.5,203.5,22,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99
Gruver2020,ILLINOIS,Macomb,PHHB9*PHZ51,Gruver,JG2,UIUC4,2020,2,Mix,Mixed,Low,Low,High,High,Absent,265.5,110,.,.,60.1,88.1,137.7,6.42,3.8,67.21,1.23,2.28,38.545,5.95,5.465,102,8.5,26.5,4713.5,729,121,17.5,27.0175,1.972,13.70055781,31.585,14.5,1.987079763,0.152251178,13.05132604,38.635,696.8628,4,40,56,132.37,124.63,112.11,11.4,115.2,68.60154839,83.1272,85.21032258,83.34587097,74.4908,50.05748387,62.3294,66.5843871,61.29180645,53.2172,59.32951613,72.7283,75.89735484,72.31883871,63.854,289.665,672.642,781.992,673.389,414.756
Gruver2020,ILLINOIS,Macomb,17.2B24,Gruver,JG2,ORG4,2020,2,Mix,Mixed,Low,Low,High,High,Absent,221.5,115,.,.,57.7,79.2,124.6,6.99,5.84,64.31,1.17,2.79,37.59,6,5.175,101,10,30.5,4585.5,703.5,129.5,18.5,27.0175,1.972,13.70055781,31.585,14.5,1.987079763,0.152251178,13.05132604,38.635,696.8628,4,40,56,132.37,124.63,112.11,11.4,115.2,68.60154839,83.1272,85.21032258,83.34587097,74.4908,50.05748387,62.3294,66.5843871,61.29180645,53.2172,59.32951613,72.7283,75.89735484,72.31883871,63.854,289.665,672.642,781.992,673.389,414.756
Gruver2020,ILLINOIS,Macomb,PHHB9*PHR63,Gruver,JG2,UIUC2,2020,2,Mix,Mixed,Low,Low,High,High,Absent,232,102.5,.,.,62.7,82.8,177.8,6.34,3.81,67.38,1.25,2.04,36.065,6.3,5.295,101.5,7,23,4808,729.5,106,16.5,27.0175,1.972,13.70055781,31.585,14.5,1.987079763,0.152251178,13.05132604,38.635,696.8628,4,40,56,132.37,124.63,112.11,11.4,115.2,68.60154839,83.1272,85.21032258,83.34587097,74.4908,50.05748387,62.3294,66.5843871,61.29180645,53.2172,59.32951613,72.7283,75.89735484,72.31883871,63.854,289.665,672.642,781.992,673.389,414.756
Gruver2020,ILLINOIS,Macomb,17.461,Gruver,JG2,ORG1,2020,2,Mix,Mixed,Low,Low,High,High,Absent,243.5,110,.,.,56.9,86.5,143.4,7.78,5.03,64.89,1.19,2.64,34.895,6.4,5.27,101.5,7,23.5,4737,709,122,18,27.0175,1.972,13.70055781,31.585,14.5,1.987079763,0.152251178,13.05132604,38.635,696.8628,4,40,56,132.37,124.63,112.11,11.4,115.2,68.60154839,83.1272,85.21032258,83.34587097,74.4908,50.05748387,62.3294,66.5843871,61.29180645,53.2172,59.32951613,72.7283,75.89735484,72.31883871,63.854,289.665,672.642,781.992,673.389,414.756
Gruver2020,ILLINOIS,Macomb,59R5,Gruver,JG2,CHECK1,2020,2,Mix,Mixed,Low,Low,High,High,Absent,254.5,121,.,.,61.1,82,184.4,6.46,3.34,67.59,1.26,1.94,35.875,6.45,5.17,100.5,7.5,27.5,4928,729,132,19.5,27.0175,1.972,13.70055781,31.585,14.5,1.987079763,0.152251178,13.05132604,38.635,696.8628,4,40,56,132.37,124.63,112.11,11.4,115.2,68.60154839,83.1272,85.21032258,83.34587097,74.4908,50.05748387,62.3294,66.5843871,61.29180645,53.2172,59.32951613,72.7283,75.89735484,72.31883871,63.854,289.665,672.642,781.992,673.389,414.756
Gruver2020,ILLINOIS,Macomb,PHW52*LH185,Gruver,JG2,UIUC7,2020,2,Mix,Mixed,Low,Low,High,High,Absent,229.5,98.5,.,.,57.5,86.4,134.5,6.55,3.97,66.44,1.22,2.38,34.235,6.55,5.275,101.5,7.5,30,4765,722,128,20,27.0175,1.972,13.70055781,31.585,14.5,1.987079763,0.152251178,13.05132604,38.635,696.8628,4,40,56,132.37,124.63,112.11,11.4,115.2,68.60154839,83.1272,85.21032258,83.34587097,74.4908,50.05748387,62.3294,66.5843871,61.29180645,53.2172,59.32951613,72.7283,75.89735484,72.31883871,63.854,289.665,672.642,781.992,673.389,414.756
Gruver2020,ILLINOIS,Macomb,PHHB9*PHM49,Gruver,JG2,UIUC1,2020,2,Mix,Mixed,Low,Low,High,High,Absent,240.5,99.5,.,.,61.6,85.3,133.7,7.09,3.91,66.34,1.28,1.69,32.775,6.6,5.07,100,7,35.5,4607,693.5,122.5,16,27.0175,1.972,13.70055781,31.585,14.5,1.987079763,0.152251178,13.05132604,38.635,696.8628,4,40,56,132.37,124.63,112.11,11.4,115.2,68.60154839,83.1272,85.21032258,83.34587097,74.4908,50.05748387,62.3294,66.5843871,61.29180645,53.2172,59.32951613,72.7283,75.89735484,72.31883871,63.854,289.665,672.642,781.992,673.389,414.756
Gruver2020,ILLINOIS,Macomb,PHHB9*PHW30,Gruver,JG2,UIUC3,2020,2,Mix,Mixed,Low,Low,High,High,Absent,265,111,.,.,62.3,87.2,157.9,7.98,3.85,65.5,1.29,1.62,35.82,6.45,5.21,101,7,33.5,4910.5,737,117.5,18,27.0175,1.972,13.70055781,31.585,14.5,1.987079763,0.152251178,13.05132604,38.635,696.8628,4,40,56,132.37,124.63,112.11,11.4,115.2,68.60154839,83.1272,85.21032258,83.34587097,74.4908,50.05748387,62.3294,66.5843871,61.29180645,53.2172,59.32951613,72.7283,75.89735484,72.31883871,63.854,289.665,672.642,781.992,673.389,414.756
Doonan2020,ILLINOIS,Reynolds,PHHB9*PHW30,Doonan,TD1,UIUC3,2020,2,Green,Legume,Moderate,High,Low,Low,Absent,274,123.5,.,.,62.5,100.4,172.3,8.25,2.56,67.76,1.32,1.35,28.66,6.1,4.25,92.5,10,115.5,3952.5,365.5,168,14.5,19.941,1.709,11.66822703,20.775,23.5,1.86549625,0.141743239,13.16109508,31.4675,469.4796,4,42,54,132.23,160.43,133.64,22.71,175.52,68.43606452,83.2544,85.54941935,83.71748387,73.7756,49.43270968,62.2484,66.30741935,61.01774194,52.4576,58.9343871,72.7514,75.92841935,72.3676129,63.1166,277.632,673.128,779.283,674.829,392.616
Doonan2020,ILLINOIS,Reynolds,PHHB9*PHM49,Doonan,TD1,UIUC1,2020,2,Green,Legume,Moderate,High,Low,Low,Absent,253,143.5,.,.,61.9,92.2,153.3,7.47,3.21,67.43,1.29,1.7,29.925,6.15,4.165,91.5,11,100,4111,411.5,187.5,20.5,19.941,1.709,11.66822703,20.775,23.5,1.86549625,0.141743239,13.16109508,31.4675,469.4796,4,42,54,132.23,160.43,133.64,22.71,175.52,68.43606452,83.2544,85.54941935,83.71748387,73.7756,49.43270968,62.2484,66.30741935,61.01774194,52.4576,58.9343871,72.7514,75.92841935,72.3676129,63.1166,277.632,673.128,779.283,674.829,392.616
Doonan2020,ILLINOIS,Reynolds,17.461,Doonan,TD1,ORG1,2020,2,Green,Legume,Moderate,High,Low,Low,Absent,228.5,135.5,.,.,59.4,88,68.7,8.79,5.01,64.23,1.2,2.55,32.775,6.35,4.105,91,10.5,89,4695,470,187,16,19.941,1.709,11.66822703,20.775,23.5,1.86549625,0.141743239,13.16109508,31.4675,469.4796,4,42,54,132.23,160.43,133.64,22.71,175.52,68.43606452,83.2544,85.54941935,83.71748387,73.7756,49.43270968,62.2484,66.30741935,61.01774194,52.4576,58.9343871,72.7514,75.92841935,72.3676129,63.1166,277.632,673.128,779.283,674.829,392.616
Doonan2020,ILLINOIS,Reynolds,17.2B24,Doonan,TD1,ORG4,2020,2,Green,Legume,Moderate,High,Low,Low,Absent,203,102,.,.,58.8,84,87.6,8.11,5.41,63.86,1.18,2.72,30.195,6.5,4.185,92,10.5,84,4506.5,410,167.5,16.5,19.941,1.709,11.66822703,20.775,23.5,1.86549625,0.141743239,13.16109508,31.4675,469.4796,4,42,54,132.23,160.43,133.64,22.71,175.52,68.43606452,83.2544,85.54941935,83.71748387,73.7756,49.43270968,62.2484,66.30741935,61.01774194,52.4576,58.9343871,72.7514,75.92841935,72.3676129,63.1166,277.632,673.128,779.283,674.829,392.616
Doonan2020,ILLINOIS,Reynolds,PHHB9*PHR63,Doonan,TD1,UIUC2,2020,2,Green,Legume,Moderate,High,Low,Low,Absent,245,130,.,.,63.3,88.2,148.6,6.13,3.47,68.2,1.29,1.64,30.075,6,3.815,88,9,55.5,3845.5,439.5,140.5,17,19.941,1.709,11.66822703,20.775,23.5,1.86549625,0.141743239,13.16109508,31.4675,469.4796,4,42,54,132.23,160.43,133.64,22.71,175.52,68.43606452,83.2544,85.54941935,83.71748387,73.7756,49.43270968,62.2484,66.30741935,61.01774194,52.4576,58.9343871,72.7514,75.92841935,72.3676129,63.1166,277.632,673.128,779.283,674.829,392.616
Doonan2020,ILLINOIS,Reynolds,59R5,Doonan,TD1,CHECK1,2020,2,Green,Legume,Moderate,High,Low,Low,Absent,266,144,.,.,63.1,83.2,149.6,6.89,3.52,67.11,1.28,1.75,28.075,6.15,3.985,89.5,10,41,3834,408,154.5,16.5,19.941,1.709,11.66822703,20.775,23.5,1.86549625,0.141743239,13.16109508,31.4675,469.4796,4,42,54,132.23,160.43,133.64,22.71,175.52,68.43606452,83.2544,85.54941935,83.71748387,73.7756,49.43270968,62.2484,66.30741935,61.01774194,52.4576,58.9343871,72.7514,75.92841935,72.3676129,63.1166,277.632,673.128,779.283,674.829,392.616
Doonan2020,ILLINOIS,Reynolds,PHW52*LH185,Doonan,TD1,UIUC7,2020,2,Green,Legume,Moderate,High,Low,Low,Absent,242,115.5,.,.,59.9,91.2,133.9,6.96,3.7,66.42,1.27,1.86,31.11,6.15,3.92,89.5,9,35.5,4201.5,445.5,152.5,17,19.941,1.709,11.66822703,20.775,23.5,1.86549625,0.141743239,13.16109508,31.4675,469.4796,4,42,54,132.23,160.43,133.64,22.71,175.52,68.43606452,83.2544,85.54941935,83.71748387,73.7756,49.43270968,62.2484,66.30741935,61.01774194,52.4576,58.9343871,72.7514,75.92841935,72.3676129,63.1166,277.632,673.128,779.283,674.829,392.616
Doonan2020,ILLINOIS,Reynolds,PHHB9*PHZ51,Doonan,TD1,UIUC4,2020,2,Green,Legume,Moderate,High,Low,Low,Absent,273.5,143,.,.,63.4,96,164.3,7.23,3.37,67.14,1.29,1.59,28.02,6.15,3.925,89,9,35,3912,363.5,126.5,18.5,19.941,1.709,11.66822703,20.775,23.5,1.86549625,0.141743239,13.16109508,31.4675,469.4796,4,42,54,132.23,160.43,133.64,22.71,175.52,68.43606452,83.2544,85.54941935,83.71748387,73.7756,49.43270968,62.2484,66.30741935,61.01774194,52.4576,58.9343871,72.7514,75.92841935,72.3676129,63.1166,277.632,673.128,779.283,674.829,392.616
Adsit2018,WISCONSIN,EastTroy,9.2)15 x NG10-2-3-2,Adsit,GA,ORG8,2018,1,Mix,Legume,Moderate,Medium,Low,Low,Present,.,.,.,.,53,70.45,89.1,10.1,4.85,68.15,1.1665,9.305,19.63,6.4,3.28,83,15,50,2105,679,213,35,17.204,1.473,11.6832,30.3,48,2.310778443,0.135928144,16.2169,13.256,438.6456,21,47,32,162.82,183.08,59.46,131.14,222.38,74.55548387,76.9142,82.1596129,81.32696774,74.0636,50.55451613,57.7094,59.63058065,60.68909677,53.2658,62.555,67.3118,70.89509677,71.00803226,63.6647,383.319,508.788,640.179,644.85,407.331
Adsit2018,WISCONSIN,EastTroy,17.461,Adsit,GA,ORG1,2018,1,Mix,Legume,Moderate,Medium,Low,Low,Present,.,.,.,.,56.8,74.9,95.5,9.85,4.75,68.6,1.149,9.315,20.23,6.3,3.18,82,15,50,2124,688,221,35,17.204,1.473,11.6832,30.3,48,2.310778443,0.135928144,16.2169,13.256,438.6456,21,47,32,162.82,183.08,59.46,131.14,222.38,74.55548387,76.9142,82.1596129,81.32696774,74.0636,50.55451613,57.7094,59.63058065,60.68909677,53.2658,62.555,67.3118,70.89509677,71.00803226,63.6647,383.319,508.788,640.179,644.85,407.331
Adsit2018,WISCONSIN,EastTroy,461.2B24,Adsit,GA,ORG2,2018,1,Mix,Legume,Moderate,Medium,Low,Low,Present,.,.,.,.,56.3,77.55,89,11.45,4.65,67.55,1.1775,9.315,17.66,6.3,3.09,81,13,50,1875,591,186,29,17.204,1.473,11.6832,30.3,48,2.310778443,0.135928144,16.2169,13.256,438.6456,21,47,32,162.82,183.08,59.46,131.14,222.38,74.55548387,76.9142,82.1596129,81.32696774,74.0636,50.55451613,57.7094,59.63058065,60.68909677,53.2658,62.555,67.3118,70.89509677,71.00803226,63.6647,383.319,508.788,640.179,644.85,407.331
Adsit2018,WISCONSIN,EastTroy,461.2B24_Inoc,Adsit,GA,ORG2_Inoc,2018,1,Mix,Legume,Moderate,Medium,Low,Low,Present,.,.,.,.,54.7,72.55,92.9,9.9,4.55,69.1,1.166,9.51,18.73,6.6,3.23,82,13,47,2060,677,245,31,17.204,1.473,11.6832,30.3,48,2.310778443,0.135928144,16.2169,13.256,438.6456,21,47,32,162.82,183.08,59.46,131.14,222.38,74.55548387,76.9142,82.1596129,81.32696774,74.0636,50.55451613,57.7094,59.63058065,60.68909677,53.2658,62.555,67.3118,70.89509677,71.00803226,63.6647,383.319,508.788,640.179,644.85,407.331
