FAR,FC,HYB,YEAR,REP,FS,CC,WRT,Density,Rotation,CD,CEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,SOC,TN,SoilCN,InorgN,Bray1P,POMC,POMN,POMCN,PMN,POXC,Sand,Silt,Clay,Prcp,Tmax,Tmin,Temp,TGDD,YIELD,YD,MeanYD,SDYD,Zscore,R,Re
Egre,EJ,ORG23,2020,1,Animal,Grass,NA,Low,Intensive,Low,20.61,5.6,2.6,72,7,51.5,1735,562,125,14,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,16.9,8.6,10.48333333,40.69940622,0.257579515,0.60163428,High
Egre,EJ,CHECK3,2020,1,Animal,Grass,NA,Low,Intensive,Low,20.22,5.9,2.725,74.5,6.5,78.5,1973.5,584.5,172,13.5,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,28.2,19.9,29.4,63.41400476,0.463619986,0.678539984,High
Egre,EJ,ORG24,2020,1,Animal,Grass,NA,Low,Intensive,Low,20.855,5.6,2.625,72.5,6.5,63.5,1820,520.5,143.5,12,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,41.9,33.6,-11.16666667,41.44990551,-0.269401499,0.393810366,Low
Egre,EJ,ORG25,2020,1,Animal,Grass,NA,Low,Intensive,Low,19.48,5.8,2.725,74.5,7,46.5,1763,589,173.5,14,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,16.9,8.6,-0.683333333,18.13696961,-0.037676268,0.484972899,Low
Esch,DE,ORG3,2020,1,Animal,None,NA,Low,Grass fallow,Low,16.12,5.6,1.75,55,7.5,26,1549,331.5,77.5,16.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,86.5,6,-13.38333333,25.58119752,-0.523170712,0.30042773,Low
Esch,DE,ORG1,2020,1,Animal,None,NA,Medium,Grass fallow,Low,13.84,6.25,3.28,83,9,42,1596.5,337,286.5,16.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,209.1,128.6,-0.38,44.24259201,-0.008589009,0.496573523,Low
Esch,DE,ORG21,2020,1,Animal,None,NA,Medium,Grass fallow,Low,15.26,6.25,3.525,85.5,9,32,1819,357.5,235.5,19.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,164.8,84.3,-0.45,50.21213997,-0.008961976,0.496424737,Low
Esch,DE,ORG22,2020,1,Animal,None,NA,High,Grass fallow,Low,15.405,6.35,3.64,86.5,9,43,1845,363.5,312.5,19,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,208.4,127.9,14.66666667,57.32220047,0.255863637,0.600971933,High
Esch,DE,ORG4,2020,1,Animal,None,NA,Low,Grass fallow,Low,19.455,5.6,1.72,54.5,9,32,1759,405.5,114.5,19.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,80.5,0,0,0,NA,NA,NA
Esch,DE,ORG23,2020,1,Animal,None,NA,High,Grass fallow,Low,14.475,5.9,2.44,68.5,8,22.5,1618,320.5,96,17.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,149,68.5,10.48333333,40.69940622,0.257579515,0.60163428,High
Esch,DE,CHECK3,2020,1,Animal,None,NA,Low,Grass fallow,Low,15.07,6.2,3.305,83,9.5,36,1763,360,225,19,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,230.6,150.1,29.4,63.41400476,0.463619986,0.678539984,High
Esch,DE,ORG24,2020,1,Animal,None,NA,Low,Grass fallow,Low,14.28,6.05,2.975,79.5,10.5,22.5,1663,328,143,17.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,118,37.5,-11.16666667,41.44990551,-0.269401499,0.393810366,Low
Esch,DE,ORG25,2020,1,Animal,None,NA,Low,Grass fallow,Low,14.505,5.8,1.865,57.5,6.5,24,1505,336.5,85.5,16,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,88.3,7.8,-0.683333333,18.13696961,-0.037676268,0.484972899,Low
Goldstein,WaG,ORG3,2020,1,Green,Mixed,NA,Low,Mixed fallow,Low,14.83,5.8,1.98,59.5,7,39.5,1436.5,343,207.5,14,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,41.3,6.3,-13.38333333,25.58119752,-0.523170712,0.30042773,Low
Goldstein,WaG,ORG1,2020,1,Green,Mixed,NA,Low,Mixed fallow,Low,15.39,6.1,1.925,58.5,6,25.5,1645.5,427.5,195.5,11.5,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,53.7,18.7,-0.38,44.24259201,-0.008589009,0.496573523,Low
Goldstein,WaG,ORG21,2020,1,Green,Mixed,NA,Low,Mixed fallow,Low,16.18,6.15,2.085,61.5,7.5,36.5,1726.5,462.5,265.5,13.5,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,28.5,-6.5,-0.45,50.21213997,-0.008961976,0.496424737,Low
Goldstein,WaG,ORG22,2020,1,Green,Mixed,NA,Medium,Mixed fallow,Low,13.52,6.05,1.935,59,6.5,41.5,1482,350.5,192.5,12.5,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,51.4,16.4,14.66666667,57.32220047,0.255863637,0.600971933,High
Goldstein,WaG,ORG4,2020,1,Green,Mixed,NA,Low,Mixed fallow,Low,14.725,6,2.19,64,7,40,1604,374,204,14,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,35,0,0,0,NA,NA,NA
Goldstein,WaG,ORG23,2020,1,Green,Mixed,NA,Low,Mixed fallow,Low,14.245,6.1,2.15,63,8,35.5,1516.5,368,237,13,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,64,29,10.48333333,40.69940622,0.257579515,0.60163428,High
Goldstein,WaG,CHECK3,2020,1,Green,Mixed,NA,Low,Mixed fallow,Low,14.695,5.9,2.24,65,7,49.5,1529,348.5,243,13,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,51.3,16.3,29.4,63.41400476,0.463619986,0.678539984,High
Goldstein,WaG,ORG24,2020,1,Green,Mixed,NA,Low,Mixed fallow,Low,14.26,6.1,2.085,61.5,6.5,45,1560,369,253.5,12.5,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,30.1,-4.9,-11.16666667,41.44990551,-0.269401499,0.393810366,Low
Goldstein,WaG,ORG25,2020,1,Green,Mixed,NA,Low,Mixed fallow,Low,13.035,5.95,2.07,61.5,7,37,1389,321,190.5,12.5,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,50.3,15.3,-0.683333333,18.13696961,-0.037676268,0.484972899,Low
Smith,AS2,CHECK1,2021,1,Mix,Legume,NA,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,134,-6.4,6.85,17.31412718,0.395630685,0.653811252,High
Smith,AS2,CHECK1,2021,2,Mix,Legume,NA,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,135.8,32.5,6.85,17.31412718,0.395630685,0.653811252,High
Smith,AS2,ORG4,2021,1,Mix,Legume,NA,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,140.4,0,0,0,NA,NA,NA
Smith,AS2,ORG4,2021,2,Mix,Legume,NA,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,103.3,0,0,0,NA,NA,NA
Smith,AS2,UIUC3,2021,1,Mix,Legume,NA,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,109.3,-31.1,-5.3,26.82357172,-0.197587408,0.421683944,Low
Smith,AS2,UIUC3,2021,2,Mix,Legume,NA,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,98.8,-4.5,-5.3,26.82357172,-0.197587408,0.421683944,Low
Smith,AS2,UIUC4,2021,1,Mix,Legume,NA,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,65.9,-74.5,-20.58333333,34.7541892,-0.592254741,0.276840009,Low
Smith,AS2,UIUC4,2021,2,Mix,Legume,NA,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,63.3,-40,-20.58333333,34.7541892,-0.592254741,0.276840009,Low
Gruver,JG3,CHECK1,2021,1,Mix,Mixed,NA,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,76,-13.6,6.85,17.31412718,0.395630685,0.653811252,High
Gruver,JG3,CHECK1,2021,2,Mix,Mixed,NA,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,70.3,-2.7,6.85,17.31412718,0.395630685,0.653811252,High
Gruver,JG3,ORG4,2021,1,Mix,Mixed,NA,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,89.6,0,0,0,NA,NA,NA
Gruver,JG3,ORG4,2021,2,Mix,Mixed,NA,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,73,0,0,0,NA,NA,NA
Gruver,JG3,UIUC3,2021,1,Mix,Mixed,NA,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,72.4,-17.2,-5.3,26.82357172,-0.197587408,0.421683944,Low
Gruver,JG3,UIUC3,2021,2,Mix,Mixed,NA,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,41.4,-31.6,-5.3,26.82357172,-0.197587408,0.421683944,Low
Gruver,JG3,UIUC4,2021,1,Mix,Mixed,NA,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,103.9,14.3,-20.58333333,34.7541892,-0.592254741,0.276840009,Low
Gruver,JG3,UIUC4,2021,2,Mix,Mixed,NA,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,40.5,-32.5,-20.58333333,34.7541892,-0.592254741,0.276840009,Low
Doonan,TD2,CHECK1,2021,1,Green,Legume,NA,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,121.1,16.4,6.85,17.31412718,0.395630685,0.653811252,High
Doonan,TD2,CHECK1,2021,2,Green,Legume,NA,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,144.8,14.9,6.85,17.31412718,0.395630685,0.653811252,High
Doonan,TD2,ORG4,2021,1,Green,Legume,NA,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,104.7,0,0,0,NA,NA,NA
Doonan,TD2,ORG4,2021,2,Green,Legume,NA,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,129.9,0,0,0,NA,NA,NA
Doonan,TD2,UIUC3,2021,1,Green,Legume,NA,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,138.1,33.4,-5.3,26.82357172,-0.197587408,0.421683944,Low
Doonan,TD2,UIUC3,2021,2,Green,Legume,NA,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,149.1,19.2,-5.3,26.82357172,-0.197587408,0.421683944,Low
Doonan,TD2,UIUC4,2021,1,Green,Legume,NA,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,117.3,12.6,-20.58333333,34.7541892,-0.592254741,0.276840009,Low
Doonan,TD2,UIUC4,2021,2,Green,Legume,NA,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,126.5,-3.4,-20.58333333,34.7541892,-0.592254741,0.276840009,Low
